#TAXONOMY,"Kingdom","Phylum","Class","Order","Family","Genus","Species"
"5ee3ebea8f6e9e4356733e4a5c933a29","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"4c6ad0d9226512b7a8a724a2399b848b","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"8a22538e282252fc2e09faa6e431113e","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"cf9e58a3080fd152e05d3d35e542e7f8","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"1bcef9fb92a1be4073c6908bcfb5862f","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"e54201530d6c90a1c9959d7bec673b23","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"ea77e81ffd9a3ad141618ce2f0011416","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"7fda547bf3a9ceb06a38faa2a3058ae8","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"b30eb9981ac1cdf2968a2dcade331d55","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"d79dc4eddaa21080032c1aec7a6440e0","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"2b78deaa3fa23c883b1a9b14c3f44503","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"4a4edff78d878a59f02f6c737883b52e","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"d968f055ffc06043580c19373b968034","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"0760569ea2890e256bf51890005afad2","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"14b35056907749ec5f08015e8f93ab56","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"c53ed5048d76e260a2c35af1f28adf49","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"09c9b474500821711c4cbaa11eab6661","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"589eff1178d80b58de17ee66c3dd2716","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"09749d77fe88ffb4d90442287b4b7392","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"58ebd867a718f25b28e7e7602ec3fc4f","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"c2780a8338ea4eab85e140e4757e821d","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"d3d6045b571fd74239fab1826d12a15e","Bacteria","Elusimicrobia",NA,NA,NA,NA,NA
"3d6fc33ed2ba7bcf73d5ae7a8b8f2787","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"9a34c11eda5d3cfb05a0e48670518104","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"cca70aacf0e09cce1cf5ee4c3ec5ffbf","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"d3094f2e2c5ce2fcc1400474b11adfcd","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"4a49c442eaf088b94248a440a3c0f907","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"44b946c87a35ec978411b7c721ffcf6a","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"8368f838d7ab4423acf3aa8b3685aa05","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"8238bc92819d46b28c1913969e4f84c1","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"17dfdc6dc7e7f28574bbc54dd5a2a303","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"b7840d73ec102bfe5c7bf19929898ccf","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"673e31f470d3bfaf14a94cbc7b1ef2d0","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"417cd97f8a601870a1ec12dfa9ddf7cb","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"35c139f95250f30357a7a3c178536851","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"5eeae1a1d6236341d06bf655d64ceb87","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"8e06872c1d3ab34d0b42c0adcf422cbd","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"e21bc76dd0e5f53fe8229b6a1efe4f3b","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"63efbfb453dbb027e6041b7a0185d31d","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"3ea1f0928b74c742990dfec50906f82d","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"25f17ef8a79ce5e851a3808a20308d79","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"59488082022505cab3450c1b68966e01","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"1ada6cd860e81ce35ea268fbc6f0a44d","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"502eea07d08610daa727ae712747c201","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"ca70cfbaae86686bc4ada1eeb01a718c","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"1169141c6d6a1a3a2e6bf2ff7533489c","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"9de9487792d501f36b0682ad73df069a","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"b94badbeb87c24a8a315c4f10deb5fb8","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"36f9ab8f1a61f3a155e3f4772215f288","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"a788c6082ae81f536882a6662abc7708","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"ce35081d6fdb13b975a452a02767dc55","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"01483552891bec85d41fa501cb2141d4","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"af8badfc2d3ff40bc9e747db722ad04e","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"ca321791767582bb4cc802705659d4de","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"9e8968d4a658bf70cdc5cb87cc0bc098","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"9fe028bbc5c36a2bd045d678e725ae87","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales",NA,NA,NA
"e9d770795507a88f3ec5c1c6c55d54db","Bacteria","Chloroflexi",NA,NA,NA,NA,NA
"3a1def15e51311cb6e7c7dd5b816dabd","Bacteria",NA,NA,NA,NA,NA,NA
"4b8cf6375481a64a2fed645a693912eb","Bacteria","Elusimicrobia","Elusimicrobia",NA,NA,NA,NA
"a7473d096e42f08d42e1d1bf5d02b934","Bacteria",NA,NA,NA,NA,NA,NA
"45ef81f522f4f0f510ab02bb5204b94a","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"6a5b173f6e1fb32c551f078a5d90a39f","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"5a45e0cf47236c47b79929afb99cd338","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"21d4cbb3ebd07d5de844a76976cbd64a","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"976dfedcf85fd87343054d88d2e6770c","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"f7282b6eaba29b51a6346236982d0fa4","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"236438a5b47812738b1add298fd7fe6c","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"319e7477ef9a048ffcf202360009afb5","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"9a5e32730a694f67219fcc2b6ec7db08","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"1a5643ab4e364aefb6e135208411ebac","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"e634c299891669a7889ca56ce6dd99a8","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"3af9963ff512803e6c4dc1d4c570f9f2","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"458638892115c7ff392c4ddde8cb36e5","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"df20630f76014bf8b6e8a9947dea2fa4","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"bbcc9f582aba5d20e14d72a3ca4e2a3e","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"a4596794d25d84550ff3d801de31996e","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"01cd4aab4d04ca254b23d08fdd09a43e","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"9f20568bc1a600a76b3ad5d0a9109303","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"a5a834f2bc14c65fb2e6091dbd79396a","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"da6d7e488259fd6ddb82eb0c23f659d4","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"0b2fb21f1e081e9c500b4378485badf1","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"46bf5ea9a5d05c03cb179f79165f5021","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"9a1451f1f5a83da3d6873db4fd11f3ca","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"d60f8b3e6e84038b2d1812554e5cfc9b","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"83e511f1884cafd5a9ec4be005e5ee1d","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"325513ca4f55a6a63f44fdb4d694c7ac","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"da33502e18ddef57dd3fa1a62a889b19","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"1e9e61f962259df36e1df726e563c846","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"204040c8f2fcf0fe9220e23a0f704983","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"76748edee546f3ebe3a196eb8626fbb9","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"db6f9a69096c2226e1d45e3d639ecd03","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"cc112eeaa5c1496dbe3fbab60bd94659","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"1517c659952da41b14f8da442e03ec6e","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"b119c499a858819cefbaa22fba38c512","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"6ebf4813439f0fb290f819458a7d3237","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"413debd4d06c3e1e27835dac04bc2957","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"1d3c0b533db912f38ef67978883dddc0","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"d10b40231e5152e3c26d3045ba7fecf1","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ee18c021dd4c69c37994031d6ef2018f","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"48c168b83a835374de7c1c6261698ef4","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"48974dba27c988ca1e97a19cddf5fabe","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"4deadd9372d49775495b047087c1d496","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"447ef8f253b793cbec709d5e475633b2","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"6f84e555c1ee5b34d0e397a22eb25de5","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"0c6d62f41a978720f3f81a7c2823097b","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"6ce885d81b3d679637b6637b889932e5","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"b5c5a2ae4aba5cd9490e1e8bfe210d46","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ca709301cd8e07cf0f00d86ef75a59fe","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"178d69acea1816703dcd610242737b33","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"6f26203880c873be741cca5ba51f4017","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"bddd3e839356ae949c1f0827b7e3a4ff","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"c0f36cfa2d7607b336ea01896388c4fe","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"9c0ebcf1b6407b8b109643f7c540cfb6","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"fbb95692e4a7a951ca20aebd89b2ce8b","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ec86f8190b7f4e12f376eaf26f11c42f","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"3b5ac215623fda9da053723d65daaace","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"7a5b85cfdb831fb5f2086823a952d18f","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"b260160039e288b0518aee3ef1ec8f18","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"2d4b86ab2ce2bdba3e7491f5970c4912","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"8593d80a9be0e78bdef56878ac2b255f","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"2e031bdc967aa05ae8f1a7dfd3147ae3","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"a3b06e6ed482e5a606f1a2083b30d8c2","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"d4ce08b43861e5d2f51665af037ea89c","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"fea601a58c4b691def20a4a8a3ccabbb","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"6f4d5d7ee3aa7abaf7332efdc9a7c5d5","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"cb2a6846d1754163194d9bc94afade99","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"0b77db333def025476cc8be0e0c53182","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ed97cd4a150fe027d0078974fb5d63d1","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"cba2bbd0e18502fb418f988940fbffbe","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"64ee9641dc0771de048a3300f4dc117e","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"5bf02a329e2ebaf720db1f0b8340aec2","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"6520248a9f4119a4c31f55997d60db87","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"6e4d61306b2c4161058332e13d4fc6b5","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ac282cf69319b277a978ce1a256135f1","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"1c5328f5f019c47189a675e1719f456d","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"8fb4acaa5718dca17c12a555ac7d0f9e","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"70327f0208972c2464939f849704d0a9","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"2c2d729d268440d5759b90ff8e81c9a1","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"154e38ae75d55d9eff7bcd834bdca9c8","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"dbec985cf1d46e0b059d2101fa3c0a91","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"2da00c93e5cf04ab8e9a74f116997004","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"5a041ec85eae0e5c6b5204b0b95096e9","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"d187a81112e3ae045075ffb13d4fa441","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"4bb08d6ed010edf92e2bd9ebd6ad43ed","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"116dd6352bf05bb6f6c27aa83c3ed894","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"fa3d1621e9688a89751da7405ba73cc7","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"f0db1318f29a5510820256863a99e18b","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"6eb2477177cdc422f909c4c03395c49c","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"07a93093cc52c126d1f2beaf52d3a9c0","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"1abe5a422e85852551b2bad5bcc69e4e","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"cc883dbf72dad0d8a6988f4099cd1af2","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"b9e70b8b4d716489e2a265220bf5e8e6","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"584fdf8bbfa68c6c266325954e51dbdb","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"dc668b1991db6e0e649326db2ee99f3e","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ef9ff73dac75d4818ba350f802a26b53","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"1f9ac17e58258ab94b4aef5d4e047dd3","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"f51c2e8082e66e0d32a24298630f3ad5","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"77880d54fe799882b264bbd4b44aa9f7","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"8476c0592878f70776d3d04c7614bbdc","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"10d173ba7815c19ed81821b6f0a6f45f","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"33d18252bb73445748d3a71c7a81a9a7","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"8badd3e68b4867329453e3339b6fb2b8","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"c4dc6544c679edc4d36f7d4ea8a3c5e1","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"02338794ac9f274a40addc617d5f9525","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"7436f6c3b44894224a50fe43a0c81425","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"f483f4f30d5a12309485157be6aa0d2b","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"372a0584ffa746f9c48e429fedde90d5","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"bfc3dd94835720da38a21367c044923e","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ddab1e1bf2a2b754ecf7a981674bd583","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"c67932fe0c583d962ef6d87494dead79","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"f9ac3f0e3a0128b05c55083ae318b937","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"348559d71afa13cd8352d133e3d2a2a4","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"f2d1695fda743c6a6218febdf35022bb","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"7515ef157bb79e96c3d6d68c2efa7c8e","Bacteria",NA,NA,NA,NA,NA,NA
"79c927c4eee30241549d95c1063a4451","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"f8d24f5493de4d7a9518798f21fc6939","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"1fa42a65cc929de288bdbab8e1b9379a","Bacteria",NA,NA,NA,NA,NA,NA
"e57ee005ee17b4fe3bbebe6265480bd4","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"d290cb4cbf610b5039c2971ddf884111","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"1ccb137ae96221de63437c99c7f44596","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"a878ff3fd996bc0a292283d58857e98b","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"3df0b5623096e092ad4281b7680deba9","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"5681a2a549dd6525db2f81501fe43f06","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ee6efb6a13c3f3669c1d732fb3dc432f","Bacteria",NA,NA,NA,NA,NA,NA
"eef6715c6b2fd45e133167952fd936dc","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"d46c3b238aadef305ce8ecfd476d28ca","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"902847c6981b23444777dd7aeb106254","Bacteria","Elusimicrobia","Endomicrobia",NA,NA,NA,NA
"f14f15d12611e72bf1c167b58b47e85c","Bacteria",NA,NA,NA,NA,NA,NA
"29b8be5754e204bd7dcd415be581bf22","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"eeaa6d41d3ef12e2a9656017f4d5d5fe","Bacteria",NA,NA,NA,NA,NA,NA
"013b930635cf390c58ecdccbf3e2aba9","Bacteria","Elusimicrobia",NA,NA,NA,NA,NA
"154524d4254fed847335726fc1d2e7f9","Bacteria",NA,NA,NA,NA,NA,NA
"67d6b16f7741a9dea774c32808bff95c","Bacteria",NA,NA,NA,NA,NA,NA
"343e887a2a1f342e0c291d70ab82aca5","Bacteria",NA,NA,NA,NA,NA,NA
"f3dc8b13953ae92b474e049b3b571a2b","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"267aa56ead5732345ede48621242de5a","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA
"4af9b9168474e31fc823a3fa3f2d75d5","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"4c25468de982501da266634f84044677","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"61d129c6d63b4f67c1ead19e2c1ce1ec","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ca8272a4bd45c7e1e45b1b4af85bbafe","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"fb1766986755173cea0ade922da75cf2","Bacteria",NA,NA,NA,NA,NA,NA
"64aee30848c8bd1c3c495c696a6bf40a","Bacteria","Elusimicrobia","Elusimicrobia","IIb",NA,NA,NA
"ee25dc73f94f7dd1936b004b9092f2a7","Bacteria","Elusimicrobia",NA,NA,NA,NA,NA
"557e4af22006d3b3be06a4d827611eb9","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"4797866cac352576f161478593d6e620","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"8e174defdbe420c089a6f704a4cd3353","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"6620482996c78c50b022ab937cd010ef","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"cedcfa9221bf697c79ed4f35bab0af3a","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"975c3401bf8cb52fcce4ebfca3c2b037","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"a6d87a32ddf1e493dc8a4f0320c9bdc0","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"8ec660c61f326b97237439fc6dbdc348","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"1dfc65b75fefc6955e277e3a71c8267a","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"d811dcdf215d137da01a44cc813bf455","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"c3a14d055f600d06723eb9e8c0715a17","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"b4b9dc07145dc4de838f703a2730d445","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"081be80fa71bf290a593cc83104a9f4e","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"d351414bff0f802ba90b7c9d08c805cd","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"aaf202b16903d1f69a6d7531d6e4a021","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"da0a90a615a9137f70396037b58b87b4","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"0eefa536ae1cba3f2bc43bbe496a37c3","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"d9b18247efe9e33113bd2c5e4dfb26c6","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"4d1e1e3a1217c833029fb8aa4a49ecbf","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"07a50e15a115fa82d51030f4dd77994f","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"5491bf199d204aa2b77ddfe7f1034224","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"53ce8e09d5b0c6dd807727bf138ea420","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"745e6001e3d622073df795261fe2b0ab","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"aac112a0429f22368dc3d5ab16151463","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"8105d18ce3269450d88854600160178d","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"4a2be7db015cd62ad51ac14b3ea4867a","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"43be842175a1a661ab2107d06408a667","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"bdea7d924518d0bc9a88dfd39b40dfe3","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"df6b8247f9b250a05bc16ad481b4f699","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"b17c0be8ddb675faa37f89b2896f6967","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
"ced737049b901082475e606cb253999d","Bacteria","Chloroflexi","Ellin6529",NA,NA,NA,NA
